t u f_threshhold r_threshhold refrac_timer/refrac_t
33.125 9 15 40 1
33.13 9 15 40 1
33.135 9 15 40 1
33.14 9 15 40 1
33.145 9 15 40 1
33.15 9 15 40 1
33.155 9 15 40 1
33.16 9 15 40 1
33.165 9 15 40 1
33.17 9 15 40 1
33.175 9 15 40 1
33.18 9 15 40 1
33.185 9 15 40 1
33.19 9 15 40 1
33.195 9 15 40 1
33.2 9 15 40 1
33.205 9 15 40 1
33.21 9 15 40 1
33.215 9 15 40 1
33.22 9 15 40 1
33.225 9 15 40 1
33.23 9 15 40 1
33.235 9 15 40 1
33.24 9 15 40 1
33.245 9 15 40 1
33.25 9 15 40 1
33.255 9 15 40 1
33.26 9 15 40 1
33.265 9 15 40 1
33.27 9 15 40 1
33.275 9 15 40 1
33.28 9 15 40 1
33.285 9 15 40 1
33.29 9 15 40 1
33.295 9 15 40 1
33.3 9 15 40 1
33.305 9 15 40 1
33.31 9 15 40 1
33.315 9 15 40 1
33.32 9 15 40 1
33.325 9 15 40 1
33.33 9 15 40 1
33.335 9 15 40 1
33.34 9 15 40 1
33.345 9 15 40 1
33.35 9 15 40 1
33.355 9 15 40 1
33.36 9 15 40 1
33.365 9 15 40 1
33.37 9 15 40 1
33.375 9 15 40 1
33.38 9 15 40 1
33.385 9 15 40 1
33.39 9 15 40 1
33.395 9 15 40 1
33.4 9 15 40 1
33.405 9 15 40 1
33.41 9 15 40 1
33.415 9 15 40 1
33.42 9 15 40 1
33.425 9 15 40 1
33.43 9 15 40 1
33.435 9 15 40 1
33.44 9 15 40 1
33.445 9 15 40 1
33.45 9 15 40 1
33.455 9 15 40 1
33.46 9 15 40 1
33.465 9 15 40 1
33.47 9 15 40 1
33.475 9 15 40 1
33.48 9 15 40 1
33.485 9 15 40 1
33.49 9 15 40 1
33.495 9 15 40 1
33.5 9 15 40 1
33.505 9 15 40 1
33.51 9 15 40 1
33.515 9 15 40 1
33.52 9 15 40 1
33.525 9 15 40 1
33.53 9 15 40 1
33.535 9 15 40 1
33.54 9 15 40 1
33.545 9 15 40 1
33.55 9 15 40 1
33.555 9 15 40 1
33.56 9 15 40 1
33.565 9 15 40 1
33.57 9 15 40 1
33.575 9 15 40 1
33.58 9 15 40 1
33.585 9 15 40 1
33.59 9 15 40 1
33.595 9 15 40 1
33.6 9 15 40 1
33.605 9 15 40 1
33.61 9 15 40 1
33.615 9 15 40 1
33.62 9 15 40 1
33.625 9 15 40 1
33.63 9 15 40 1
33.635 9 15 40 1
33.64 9 15 40 1
33.645 9 15 40 1
33.65 9 15 40 1
33.655 9 15 40 1
33.66 9 15 40 1
33.665 9 15 40 1
33.67 9 15 40 1
33.675 9 15 40 1
33.68 9 15 40 1
33.685 9 15 40 1
33.69 9 15 40 1
33.695 9 15 40 1
33.7 9 15 40 1
33.705 9 15 40 1
33.71 9 15 40 1
33.715 9 15 40 1
33.72 9 15 40 1
33.725 9 15 40 1
33.73 9 15 40 1
33.735 9 15 40 1
33.74 9 15 40 1
33.745 9 15 40 1
33.75 9 15 40 1
33.755 9 15 40 1
33.76 9 15 40 1
33.765 9 15 40 1
33.77 9 15 40 1
33.775 9 15 40 1
33.78 9 15 40 1
33.785 9 15 40 1
33.79 9 15 40 1
33.795 9 15 40 1
33.8 9 15 40 1
33.805 9 15 40 1
33.81 9 15 40 1
33.815 9 15 40 1
33.82 9 15 40 1
33.825 9 15 40 1
33.83 9 15 40 1
33.835 9 15 40 1
33.84 9 15 40 1
33.845 9 15 40 1
33.85 9 15 40 1
33.855 9 15 40 1
33.86 9 15 40 1
33.865 9 15 40 1
33.87 9 15 40 1
33.875 9 15 40 1
33.88 9 15 40 1
33.885 9 15 40 1
33.89 9 15 40 1
33.895 9 15 40 1
33.9 9 15 40 1
33.905 9 15 40 1
33.91 9 15 40 1
33.915 9 15 40 1
33.92 9 15 40 1
33.925 9 15 40 1
33.93 9 15 40 1
33.935 9 15 40 1
33.94 9 15 40 1
33.945 9 15 40 1
33.95 9 15 40 1
33.955 9 15 40 1
33.96 9 15 40 1
33.965 9 15 40 1
33.97 9 15 40 1
33.975 9 15 40 1
33.98 9 15 40 1
33.985 9 15 40 1
33.99 9 15 40 1
33.995 9 15 40 1
34 9 15 40 1
34.005 9 15 40 1
34.01 9 15 40 1
34.015 9 15 40 1
34.02 9 15 40 1
34.025 9 15 40 1
34.03 9 15 40 1
34.035 9 15 40 1
34.04 9 15 40 1
34.045 9 15 40 1
34.05 9 15 40 1
34.055 9 15 40 1
34.06 9 15 40 1
34.065 9 15 40 1
34.07 9 15 40 1
34.075 9 15 40 1
34.08 9 15 40 1
34.085 9 15 40 1
34.09 9 15 40 1
34.095 9 15 40 1
34.1 9 15 40 1
34.105 9 15 40 1
34.11 9 15 40 1
34.115 9 15 40 1
34.12 9 15 40 1
34.125 9 15 40 1
34.13 9 15 40 1
34.135 9 15 40 1
34.14 9 15 40 1
34.145 9 15 40 1
34.15 9 15 40 1
34.155 9 15 40 1
34.16 9 15 40 1
34.165 9 15 40 1
34.17 9 15 40 1
34.175 9 15 40 1
34.18 9 15 40 1
34.185 9 15 40 1
34.19 9 15 40 1
34.195 9 15 40 1
34.2 9 15 40 1
34.205 9 15 40 1
34.21 9 15 40 1
34.215 9 15 40 1
34.22 9 15 40 1
34.225 9 15 40 1
34.23 9 15 40 1
34.235 9 15 40 1
34.24 9 15 40 1
34.245 9 15 40 1
34.25 9 15 40 1
34.255 9 15 40 1
34.26 9 15 40 1
34.265 9 15 40 1
34.27 9 15 40 1
34.275 9 15 40 1
34.28 9 15 40 1
34.285 9 15 40 1
34.29 9 15 40 1
34.295 9 15 40 1
34.3 9 15 40 1
34.305 9 15 40 1
34.31 9 15 40 1
34.315 9 15 40 1
34.32 9 15 40 1
34.325 9 15 40 1
34.33 9 15 40 1
34.335 9 15 40 1
34.34 9 15 40 1
34.345 9 15 40 1
34.35 9 15 40 1
34.355 9 15 40 1
34.36 9 15 40 1
34.365 9 15 40 1
34.37 9 15 40 1
34.375 9 15 40 1
34.38 9 15 40 1
34.385 9 15 40 1
34.39 9 15 40 1
34.395 9 15 40 1
34.4 9 15 40 1
34.405 9 15 40 1
34.41 9 15 40 1
34.415 9 15 40 1
34.42 9 15 40 1
34.425 9 15 40 1
34.43 9 15 40 1
34.435 9 15 40 1
34.44 9 15 40 1
34.445 9 15 40 1
34.45 9 15 40 1
34.455 9 15 40 1
34.46 9 15 40 1
34.465 9 15 40 1
34.47 9 15 40 1
34.475 9 15 40 1
34.48 9 15 40 1
34.485 9 15 40 1
34.49 9 15 40 1
34.495 9 15 40 1
34.5 9 15 40 1
34.505 9 15 40 1
34.51 9 15 40 1
34.515 9 15 40 1
34.52 9 15 40 1
34.525 9 15 40 1
34.53 9 15 40 1
34.535 9 15 40 1
34.54 9 15 40 1
34.545 9 15 40 1
34.55 9 15 40 1
34.555 9 15 40 1
34.56 9 15 40 1
34.565 9 15 40 1
34.57 9 15 40 1
34.575 9 15 40 1
34.58 9 15 40 1
34.585 9 15 40 1
34.59 9 15 40 1
34.595 9 15 40 1
34.6 9 15 40 1
34.605 9 15 40 1
34.61 9 15 40 1
34.615 9 15 40 1
34.62 9 15 40 1
34.625 9 15 40 1
34.63 9 15 40 1
34.635 9 15 40 1
34.64 9 15 40 1
34.645 9 15 40 1
34.65 9 15 40 1
34.655 9 15 40 1
34.66 9 15 40 1
34.665 9 15 40 1
34.67 9 15 40 1
34.675 9 15 40 1
34.68 9 15 40 1
34.685 9 15 40 1
34.69 9 15 40 1
34.695 9 15 40 1
34.7 9 15 40 1
34.705 9 15 40 1
34.71 9 15 40 1
34.715 9 15 40 1
34.72 9 15 40 1
34.725 9 15 40 1
34.73 9 15 40 1
34.735 9 15 40 1
34.74 9 15 40 1
34.745 9 15 40 1
34.75 9 15 40 1
34.755 9 15 40 1
34.76 9 15 40 1
34.765 9 15 40 1
34.77 9 15 40 1
34.775 9 15 40 1
34.78 9 15 40 1
34.785 9 15 40 1
34.79 9 15 40 1
34.795 9 15 40 1
34.8 9 15 40 1
34.805 9 15 40 1
34.81 9 15 40 1
34.815 9 15 40 1
34.82 9 15 40 1
34.825 9 15 40 1
34.83 9 15 40 1
34.835 9 15 40 1
34.84 9 15 40 1
34.845 9 15 40 1
34.85 9 15 40 1
34.855 9 15 40 1
34.86 9 15 40 1
34.865 9 15 40 1
34.87 9 15 40 1
34.875 9 15 40 1
34.88 9 15 40 1
34.885 9 15 40 1
34.89 9 15 40 1
34.895 9 15 40 1
34.9 9 15 40 1
34.905 9 15 40 1
34.91 9 15 40 1
34.915 9 15 40 1
34.92 9 15 40 1
34.925 9 15 40 1
34.93 9 15 40 1
34.935 9 15 40 1
34.94 9 15 40 1
34.945 9 15 40 1
34.95 9 15 40 1
34.955 9 15 40 1
34.96 9 15 40 1
34.965 9 15 40 1
34.97 9 15 40 1
34.975 9 15 40 1
34.98 9 15 40 1
34.985 9 15 40 1
34.99 9 15 40 1
34.995 9 15 40 1
35 9 15 40 1
35.005 9 15 40 1
35.01 9 15 40 1
35.015 9 15 40 1
35.02 9 15 40 1
35.025 9 15 40 1
35.03 9 15 40 1
35.035 9 15 40 1
35.04 9 15 40 1
35.045 9 15 40 1
35.05 9 15 40 1
35.055 9 15 40 1
35.06 9 15 40 1
35.065 9 15 40 1
35.07 9 15 40 1
35.075 9 15 40 1
35.08 9 15 40 1
35.085 9 15 40 1
35.09 9 15 40 1
35.095 9 15 40 1
35.1 9 15 40 1
35.105 9 15 40 1
35.11 9 15 40 1
35.115 9 15 40 1
35.12 9 15 40 1
35.125 9 15 40 1
35.13 9 15 40 1
35.135 9 15 40 1
35.14 9 15 40 1
35.145 9 15 40 1
35.15 9 15 40 1
35.155 9 15 40 1
35.16 9 15 40 1
35.165 9 15 40 1
35.17 9 15 40 1
35.175 9 15 40 1
35.18 9 15 40 1
35.185 9 15 40 1
35.19 9 15 40 1
35.195 9 15 40 1
35.2 9 15 40 1
35.205 9 15 40 1
35.21 9 15 40 1
35.215 9 15 40 1
35.22 9 15 40 1
35.225 9 15 40 1
35.23 9 15 40 1
35.235 9 15 40 1
35.24 9 15 40 1
35.245 9 15 40 1
35.25 9 15 40 1
35.255 9 15 40 1
35.26 9 15 40 1
35.265 9 15 40 1
35.27 9 15 40 1
35.275 9 15 40 1
35.28 9 15 40 1
35.285 9 15 40 1
35.29 9 15 40 1
35.295 9 15 40 1
35.3 9 15 40 1
35.305 9 15 40 1
35.31 9 15 40 1
35.315 9 15 40 1
35.32 9 15 40 1
35.325 9 15 40 1
35.33 9 15 40 1
35.335 9 15 40 1
35.34 9 15 40 1
35.345 9 15 40 1
35.35 9 15 40 1
35.355 9 15 40 1
35.36 9 15 40 1
35.365 9 15 40 1
35.37 9 15 40 1
35.375 9 15 40 1
35.38 9 15 40 1
35.385 9 15 40 1
35.39 9 15 40 1
35.395 9 15 40 1
35.4 9 15 40 1
35.405 9 15 40 1
35.41 9 15 40 1
35.415 9 15 40 1
35.42 9 15 40 1
35.425 9 15 40 1
35.43 9 15 40 1
35.435 9 15 40 1
35.44 9 15 40 1
35.445 9 15 40 1
35.45 9 15 40 1
35.455 9 15 40 1
35.46 9 15 40 1
35.465 9 15 40 1
35.47 9 15 40 1
35.475 9 15 40 1
35.48 9 15 40 1
35.485 9 15 40 1
35.49 9 15 40 1
35.495 9 15 40 1
35.5 9 15 40 1
35.505 9 15 40 1
35.51 9 15 40 1
35.515 9 15 40 1
35.52 9 15 40 1
35.525 9 15 40 1
35.53 9 15 40 1
35.535 9 15 40 1
35.54 9 15 40 1
35.545 9 15 40 1
35.55 9 15 40 1
35.555 9 15 40 1
35.56 9 15 40 1
35.565 9 15 40 1
35.57 9 15 40 1
35.575 9 15 40 1
35.58 9 15 40 1
35.585 9 15 40 1
35.59 9 15 40 1
35.595 9 15 40 1
35.6 9 15 40 1
35.605 9 15 40 1
35.61 9 15 40 1
35.615 9 15 40 1
35.62 9 15 40 1
35.625 9 15 40 1
35.63 9 15 40 1
35.635 9 15 40 1
35.64 9 15 40 1
35.645 9 15 40 1
35.65 9 15 40 1
35.655 9 15 40 1
35.66 9 15 40 1
35.665 9 15 40 1
35.67 9 15 40 1
35.675 9 15 40 1
35.68 9 15 40 1
35.685 9 15 40 1
35.69 9 15 40 1
35.695 9 15 40 1
35.7 9 15 40 1
35.705 9 15 40 1
35.71 9 15 40 1
35.715 9 15 40 1
35.72 9 15 40 1
35.725 9 15 40 1
35.73 9 15 40 1
35.735 9 15 40 1
35.74 9 15 40 1
35.745 9 15 40 1
35.75 9 15 40 1
35.755 9 15 40 1
35.76 9 15 40 1
35.765 9 15 40 1
35.77 9 15 40 1
35.775 9 15 40 1
35.78 9 15 40 1
35.785 9 15 40 1
35.79 9 15 40 1
35.795 9 15 40 1
35.8 9 15 40 1
35.805 9 15 40 1
35.81 9 15 40 1
35.815 9 15 40 1
35.82 9 15 40 1
35.825 9 15 40 1
35.83 9 15 40 1
35.835 9 15 40 1
35.84 9 15 40 1
35.845 9 15 40 1
35.85 9 15 40 1
35.855 9 15 40 1
35.86 9 15 40 1
35.865 9 15 40 1
35.87 9 15 40 1
35.875 9 15 40 1
35.88 9 15 40 1
35.885 9 15 40 1
35.89 9 15 40 1
35.895 9 15 40 1
35.9 9 15 40 1
35.905 9 15 40 1
35.91 9 15 40 1
35.915 9 15 40 1
35.92 9 15 40 1
35.925 9 15 40 1
35.93 9 15 40 1
35.935 9 15 40 1
35.94 9 15 40 1
35.945 9 15 40 1
35.95 9 15 40 1
35.955 9 15 40 1
35.96 9 15 40 1
35.965 9 15 40 1
35.97 9 15 40 1
35.975 9 15 40 1
35.98 9 15 40 1
35.985 9 15 40 1
35.99 9 15 40 1
35.995 9 15 40 1
36 9 15 40 1
36.005 9 15 40 1
36.01 9 15 40 1
36.015 9 15 40 1
36.02 9 15 40 1
36.025 9 15 40 1
36.03 9 15 40 1
36.035 9 15 40 1
36.04 9 15 40 1
36.045 9 15 40 1
36.05 9 15 40 1
36.055 9 15 40 1
36.06 9 15 40 1
36.065 9 15 40 1
36.07 9 15 40 1
36.075 9 15 40 1
36.08 9 15 40 1
36.085 9 15 40 1
36.09 9 15 40 1
36.095 9 15 40 1
36.1 9 15 40 1
36.105 9 15 40 1
36.11 9 15 40 1
36.115 9 15 40 1
36.12 9 15 40 1
36.125 9 15 40 1
36.13 9 15 40 1
36.135 9 15 40 1
36.14 9 15 40 1
36.145 9 15 40 1
36.15 9 15 40 1
36.155 9 15 40 1
36.16 9 15 40 1
36.165 9 15 40 1
36.17 9 15 40 1
36.175 9 15 40 1
36.18 9 15 40 1
36.185 9 15 40 1
36.19 9 15 40 1
36.195 9 15 40 1
36.2 9 15 40 1
36.205 9 15 40 1
36.21 9 15 40 1
36.215 9 15 40 1
36.22 9 15 40 1
36.225 9 15 40 1
36.23 9 15 40 1
36.235 9 15 40 1
36.24 9 15 40 1
36.245 9 15 40 1
36.25 9 15 40 1
36.255 9 15 40 1
36.26 9 15 40 1
36.265 9 15 40 1
36.27 9 15 40 1
36.275 9 15 40 1
36.28 9 15 40 1
36.285 9 15 40 1
36.29 9 15 40 1
36.295 9 15 40 1
36.3 9 15 40 1
36.305 9 15 40 1
36.31 9 15 40 1
36.315 9 15 40 1
36.32 9 15 40 1
36.325 9 15 40 1
36.33 9 15 40 1
36.335 9 15 40 1
36.34 9 15 40 1
36.345 9 15 40 1
36.35 9 15 40 1
36.355 9 15 40 1
36.36 9 15 40 1
36.365 9 15 40 1
36.37 9 15 40 1
36.375 9 15 40 1
36.38 9 15 40 1
36.385 9 15 40 1
36.39 9 15 40 1
36.395 9 15 40 1
36.4 9 15 40 1
36.405 9 15 40 1
36.41 9 15 40 1
36.415 9 15 40 1
36.42 9 15 40 1
36.425 9 15 40 1
36.43 9 15 40 1
36.435 9 15 40 1
36.44 9 15 40 1
36.445 9 15 40 1
36.45 9 15 40 1
36.455 9 15 40 1
36.46 9 15 40 1
36.465 9 15 40 1
36.47 9 15 40 1
36.475 9 15 40 1
36.48 9 15 40 1
36.485 9 15 40 1
36.49 9 15 40 1
36.495 9 15 40 1
36.5 9 15 40 1
36.505 9 15 40 1
36.51 9 15 40 1
36.515 9 15 40 1
36.52 9 15 40 1
36.525 9 15 40 1
36.53 9 15 40 1
36.535 9 15 40 1
36.54 9 15 40 1
36.545 9 15 40 1
36.55 9 15 40 1
36.555 9 15 40 1
36.56 9 15 40 1
36.565 9 15 40 1
36.57 9 15 40 1
36.575 9 15 40 1
36.58 9 15 40 1
36.585 9 15 40 1
36.59 9 15 40 1
36.595 9 15 40 1
36.6 9 15 40 1
36.605 9 15 40 1
36.61 9 15 40 1
36.615 9 15 40 1
36.62 9 15 40 1
36.625 9 15 40 1
36.63 9 15 40 1
36.635 9 15 40 1
36.64 9 15 40 1
36.645 9 15 40 1
36.65 9 15 40 1
36.655 9 15 40 1
36.66 9 15 40 1
36.665 9 15 40 1
36.67 9 15 40 1
36.675 9 15 40 1
36.68 9 15 40 1
36.685 9 15 40 1
36.69 9 15 40 1
36.695 9 15 40 1
36.7 9 15 40 1
36.705 9 15 40 1
36.71 9 15 40 1
36.715 9 15 40 1
36.72 9 15 40 1
36.725 9 15 40 1
36.73 9 15 40 1
36.735 9 15 40 1
36.74 9 15 40 1
36.745 9 15 40 1
36.75 9 15 40 1
36.755 9 15 40 1
36.76 9 15 40 1
36.765 9 15 40 1
36.77 9 15 40 1
36.775 9 15 40 1
36.78 9 15 40 1
36.785 9 15 40 1
36.79 9 15 40 1
36.795 9 15 40 1
36.8 9 15 40 1
36.805 9 15 40 1
36.81 9 15 40 1
36.815 9 15 40 1
36.82 9 15 40 1
36.825 9 15 40 1
36.83 9 15 40 1
36.835 9 15 40 1
36.84 9 15 40 1
36.845 9 15 40 1
36.85 9 15 40 1
36.855 9 15 40 1
36.86 9 15 40 1
36.865 9 15 40 1
36.87 9 15 40 1
36.875 9 15 40 1
36.88 9 15 40 1
36.885 9 15 40 1
36.89 9 15 40 1
36.895 9 15 40 1
36.9 9 15 40 1
36.905 9 15 40 1
36.91 9 15 40 1
36.915 9 15 40 1
36.92 9 15 40 1
36.925 9 15 40 1
36.93 9 15 40 1
36.935 9 15 40 1
36.94 9 15 40 1
36.945 9 15 40 1
36.95 9 15 40 1
36.955 9 15 40 1
36.96 9 15 40 1
36.965 9 15 40 1
36.97 9 15 40 1
36.975 9 15 40 1
36.98 9 15 40 1
36.985 9 15 40 1
36.99 9 15 40 1
36.995 9 15 40 1
37 9 15 40 1
37.005 9 15 40 1
37.01 9 15 40 1
37.015 9 15 40 1
37.02 9 15 40 1
37.025 9 15 40 1
37.03 9 15 40 1
37.035 9 15 40 1
37.04 9 15 40 1
37.045 9 15 40 1
37.05 9 15 40 1
37.055 9 15 40 1
37.06 9 15 40 1
37.065 9 15 40 1
37.07 9 15 40 1
37.075 9 15 40 1
37.08 9 15 40 1
37.085 9 15 40 1
37.09 9 15 40 1
37.095 9 15 40 1
37.1 9 15 40 1
37.105 9 15 40 1
37.11 9 15 40 1
37.115 9 15 40 1
37.12 9 15 40 1
37.125 9 15 40 1
37.13 9 15 40 1
37.135 9 15 40 1
37.14 9 15 40 1
37.145 9 15 40 1
37.15 9 15 40 1
37.155 9 15 40 1
37.16 9 15 40 1
37.165 9 15 40 1
37.17 9 15 40 1
37.175 9 15 40 1
37.18 9 15 40 1
37.185 9 15 40 1
37.19 9 15 40 1
37.195 9 15 40 1
37.2 9 15 40 1
37.205 9 15 40 1
37.21 9 15 40 1
37.215 9 15 40 1
37.22 9 15 40 1
37.225 9 15 40 1
37.23 9 15 40 1
37.235 9 15 40 1
37.24 9 15 40 1
37.245 9 15 40 1
37.25 9 15 40 1
37.255 9 15 40 1
37.26 9 15 40 1
37.265 9 15 40 1
37.27 9 15 40 1
37.275 9 15 40 1
37.28 9 15 40 1
37.285 9 15 40 1
37.29 9 15 40 1
37.295 9 15 40 1
37.3 9 15 40 1
37.305 9 15 40 1
37.31 9 15 40 1
37.315 9 15 40 1
37.32 9 15 40 1
37.325 9 15 40 1
37.33 9 15 40 1
37.335 9 15 40 1
37.34 9 15 40 1
37.345 9 15 40 1
37.35 9 15 40 1
37.355 9 15 40 1
37.36 9 15 40 1
37.365 9 15 40 1
37.37 9 15 40 1
37.375 9 15 40 1
37.38 9 15 40 1
37.385 9 15 40 1
37.39 9 15 40 1
37.395 9 15 40 1
37.4 9 15 40 1
37.405 9 15 40 1
37.41 9 15 40 1
37.415 9 15 40 1
37.42 9 15 40 1
37.425 9 15 40 1
37.43 9 15 40 1
37.435 9 15 40 1
37.44 9 15 40 1
37.445 9 15 40 1
37.45 9 15 40 1
37.455 9 15 40 1
37.46 9 15 40 1
37.465 9 15 40 1
37.47 9 15 40 1
37.475 9 15 40 1
37.48 9 15 40 1
37.485 9 15 40 1
37.49 9 15 40 1
37.495 9 15 40 1
37.5 9 15 40 1
37.505 9 15 40 1
37.51 9 15 40 1
37.515 9 15 40 1
37.52 9 15 40 1
37.525 9 15 40 1
37.53 9 15 40 1
37.535 9 15 40 1
37.54 9 15 40 1
37.545 9 15 40 1
37.55 9 15 40 1
37.555 9 15 40 1
37.56 9 15 40 1
37.565 9 15 40 1
37.57 9 15 40 1
37.575 9 15 40 1
37.58 9 15 40 1
37.585 9 15 40 1
37.59 9 15 40 1
37.595 9 15 40 1
37.6 9 15 40 1
37.605 9 15 40 1
37.61 9 15 40 1
37.615 9 15 40 1
37.62 9 15 40 1
37.625 9 15 40 1
37.63 9 15 40 1
37.635 9 15 40 1
37.64 9 15 40 1
37.645 9 15 40 1
37.65 9 15 40 1
37.655 9 15 40 1
37.66 9 15 40 1
37.665 9 15 40 1
37.67 9 15 40 1
37.675 9 15 40 1
37.68 9 15 40 1
37.685 9 15 40 1
37.69 9 15 40 1
37.695 9 15 40 1
37.7 9 15 40 1
37.705 9 15 40 1
37.71 9 15 40 1
37.715 9 15 40 1
37.72 9 15 40 1
37.725 9 15 40 1
37.73 9 15 40 1
37.735 9 15 40 1
37.74 9 15 40 1
37.745 9 15 40 1
37.75 9 15 40 1
37.755 9 15 40 1
37.76 9 15 40 1
37.765 9 15 40 1
37.77 9 15 40 1
37.775 9 15 40 1
37.78 9 15 40 1
37.785 9 15 40 1
37.79 9 15 40 1
37.795 9 15 40 1
37.8 9 15 40 1
37.805 9 15 40 1
37.81 9 15 40 1
37.815 9 15 40 1
37.82 9 15 40 1
37.825 9 15 40 1
37.83 9 15 40 1
37.835 9 15 40 1
37.84 9 15 40 1
37.845 9 15 40 1
37.85 9 15 40 1
37.855 9 15 40 1
37.86 9 15 40 1
37.865 9 15 40 1
37.87 9 15 40 1
37.875 9 15 40 1
37.88 9 15 40 1
37.885 9 15 40 1
37.89 9 15 40 1
37.895 9 15 40 1
37.9 9 15 40 1
37.905 9 15 40 1
37.91 9 15 40 1
37.915 9 15 40 1
37.92 9 15 40 1
37.925 9 15 40 1
37.93 9 15 40 1
37.935 9 15 40 1
37.94 9 15 40 1
37.945 9 15 40 1
37.95 9 15 40 1
37.955 9 15 40 1
37.96 9 15 40 1
37.965 9 15 40 1
37.97 9 15 40 1
37.975 9 15 40 1
37.98 9 15 40 1
37.985 9 15 40 1
37.99 9 15 40 1
37.995 9 15 40 1
38 9 15 40 1
38.005 9 15 40 1
38.01 9 15 40 1
38.015 9 15 40 1
38.02 9 15 40 1
38.025 9 15 40 1
38.03 9 15 40 1
38.035 9 15 40 1
38.04 9 15 40 1
38.045 9 15 40 1
38.05 9 15 40 1
38.055 9 15 40 1
38.06 9 15 40 1
38.065 9 15 40 1
38.07 9 15 40 1
38.075 9 15 40 1
38.08 9 15 40 1
38.085 9 15 40 1
38.09 9 15 40 1
38.095 9 15 40 1
38.1 9 15 40 1
38.105 9 15 40 1
38.11 9 15 40 1
38.115 9 15 40 1
38.12 9 15 40 1
38.125 9 15 40 1
38.13 9 15 40 1
38.135 9 15 40 1
38.14 9 15 40 1
38.145 9 15 40 1
38.15 9 15 40 1
38.155 9 15 40 1
38.16 9 15 40 1
38.165 9 15 40 1
38.17 9 15 40 1
38.175 9 15 40 1
38.18 9 15 40 1
38.185 9 15 40 1
38.19 9 15 40 1
38.195 9 15 40 1
38.2 9 15 40 1
38.205 9 15 40 1
38.21 9 15 40 1
38.215 9 15 40 1
38.22 9 15 40 1
38.225 9 15 40 1
38.23 9 15 40 1
38.235 9 15 40 1
38.24 9 15 40 1
38.245 9 15 40 1
38.25 9 15 40 1
38.255 9 15 40 1
38.26 9 15 40 1
38.265 9 15 40 1
38.27 9 15 40 1
38.275 9 15 40 1
38.28 9 15 40 1
38.285 9 15 40 1
38.29 9 15 40 1
38.295 9 15 40 1
38.3 9 15 40 1
38.305 9 15 40 1
38.31 9 15 40 1
38.315 9 15 40 1
38.32 9 15 40 1
38.325 9 15 40 1
38.33 9 15 40 1
38.335 9 15 40 1
38.34 9 15 40 1
38.345 9 15 40 1
38.35 9 15 40 1
38.355 9 15 40 1
38.36 9 15 40 1
38.365 9 15 40 1
38.37 9 15 40 1
38.375 9 15 40 1
38.38 9 15 40 1
38.385 9 15 40 1
38.39 9 15 40 1
38.395 9 15 40 1
38.4 9 15 40 1
38.405 9 15 40 1
38.41 9 15 40 1
38.415 9 15 40 1
38.42 9 15 40 1
38.425 9 15 40 1
38.43 9 15 40 1
38.435 9 15 40 1
38.44 9 15 40 1
38.445 9 15 40 1
38.45 9 15 40 1
38.455 9 15 40 1
38.46 9 15 40 1
38.465 9 15 40 1
38.47 9 15 40 1
38.475 9 15 40 1
38.48 9 15 40 1
38.485 9 15 40 1
38.49 9 15 40 1
38.495 9 15 40 1
38.5 9 15 40 1
38.505 9 15 40 1
38.51 9 15 40 1
38.515 9 15 40 1
38.52 9 15 40 1
38.525 9 15 40 1
38.53 9 15 40 1
38.535 9 15 40 1
38.54 9 15 40 1
38.545 9 15 40 1
38.55 9 15 40 1
38.555 9 15 40 1
38.56 9 15 40 1
38.565 9 15 40 1
38.57 9 15 40 1
38.575 9 15 40 1
38.58 9 15 40 1
38.585 9 15 40 1
38.59 9 15 40 1
38.595 9 15 40 1
38.6 9 15 40 1
38.605 9 15 40 1
38.61 9 15 40 1
38.615 9 15 40 1
38.62 9 15 40 1
38.625 9 15 40 1
38.63 9 15 40 1
38.635 9 15 40 1
38.64 9 15 40 1
38.645 9 15 40 1
38.65 9 15 40 1
38.655 9 15 40 1
38.66 9 15 40 1
38.665 9 15 40 1
38.67 9 15 40 1
38.675 9 15 40 1
38.68 9 15 40 1
38.685 9 15 40 1
38.69 9 15 40 1
38.695 9 15 40 1
38.7 9 15 40 1
38.705 9 15 40 1
38.71 9 15 40 1
38.715 9 15 40 1
38.72 9 15 40 1
38.725 9 15 40 1
38.73 9 15 40 1
38.735 9 15 40 1
38.74 9 15 40 1
38.745 9 15 40 1
38.75 9 15 40 1
38.755 9 15 40 1
38.76 9 15 40 1
38.765 9 15 40 1
38.77 9 15 40 1
38.775 9 15 40 1
38.78 9 15 40 1
38.785 9 15 40 1
38.79 9 15 40 1
38.795 9 15 40 1
38.8 9 15 40 1
38.805 9 15 40 1
38.81 9 15 40 1
38.815 9 15 40 1
38.82 9 15 40 1
38.825 9 15 40 1
38.83 9 15 40 1
38.835 9 15 40 1
38.84 9 15 40 1
38.845 9 15 40 1
38.85 9 15 40 1
38.855 9 15 40 1
38.86 9 15 40 1
38.865 9 15 40 1
38.87 9 15 40 1
38.875 9 15 40 1
38.88 9 15 40 1
38.885 9 15 40 1
38.89 9 15 40 1
38.895 9 15 40 1
38.9 9 15 40 1
38.905 9 15 40 1
38.91 9 15 40 1
38.915 9 15 40 1
38.92 9 15 40 1
38.925 9 15 40 1
38.93 9 15 40 1
38.935 9 15 40 1
38.94 9 15 40 1
38.945 9 15 40 1
